REACHABLE quiz boards (full focus x discovered enumeration) = 1857
boards containing a dead end: 867/1857
  請相李 (言靑木目木子) stuck=1/2 dupStuck=0 first@n=227 focus=言
  相校李 (木目木交木子) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相本明 (木目木一日月) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相明本 (木目日月木一) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相星本 (木目日生木一) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相林本 (木目木木木一) stuck=1/2 dupStuck=1 first@n=227 focus=目
  明相本 (日月木目木一) stuck=1/2 dupStuck=0 first@n=227 focus=月
  星相本 (日生木目木一) stuck=1/2 dupStuck=0 first@n=227 focus=生
  林相本 (木木木目木一) stuck=1/2 dupStuck=1 first@n=227 focus=林
  校相本 (木交木目木一) stuck=3/4 dupStuck=0 first@n=227 focus=交
  李相本 (木子木目木一) stuck=3/4 dupStuck=0 first@n=227 focus=李
  好相本 (女子木目木一) stuck=3/4 dupStuck=0 first@n=227 focus=女
  天相本 (一大木目木一) stuck=2/3 dupStuck=1 first@n=227 focus=大
  問相本 (門口木目木一) stuck=1/2 dupStuck=0 first@n=227 focus=口
  間相本 (門日木目木一) stuck=1/2 dupStuck=0 first@n=227 focus=間
  請相本 (言靑木目木一) stuck=1/2 dupStuck=0 first@n=227 focus=言
  相校本 (木目木交木一) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相李本 (木目木子木一) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相好明 (木目女子日月) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相明好 (木目日月女子) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相星好 (木目日生女子) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相林好 (木目木木女子) stuck=2/3 dupStuck=0 first@n=227 focus=目
  明相好 (日月木目女子) stuck=1/2 dupStuck=0 first@n=227 focus=月
  星相好 (日生木目女子) stuck=1/2 dupStuck=0 first@n=227 focus=生
  林相好 (木木木目女子) stuck=2/3 dupStuck=0 first@n=227 focus=林
  校相好 (木交木目女子) stuck=3/4 dupStuck=0 first@n=227 focus=交
  李相好 (木子木目女子) stuck=2/3 dupStuck=1 first@n=227 focus=李
  本相好 (木一木目女子) stuck=3/4 dupStuck=0 first@n=227 focus=本
  天相好 (一大木目女子) stuck=2/3 dupStuck=0 first@n=227 focus=大
  問相好 (門口木目女子) stuck=1/2 dupStuck=0 first@n=227 focus=口
  間相好 (門日木目女子) stuck=1/2 dupStuck=0 first@n=227 focus=間
  請相好 (言靑木目女子) stuck=1/2 dupStuck=0 first@n=227 focus=言
  相校好 (木目木交女子) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相李好 (木目木子女子) stuck=2/3 dupStuck=1 first@n=227 focus=目
  相本好 (木目木一女子) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相天明 (木目一大日月) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相明天 (木目日月一大) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相星天 (木目日生一大) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相林天 (木目木木一大) stuck=2/3 dupStuck=0 first@n=227 focus=目
  明相天 (日月木目一大) stuck=1/2 dupStuck=0 first@n=227 focus=月
  星相天 (日生木目一大) stuck=1/2 dupStuck=0 first@n=227 focus=生
  林相天 (木木木目一大) stuck=2/3 dupStuck=0 first@n=227 focus=林
  校相天 (木交木目一大) stuck=3/4 dupStuck=0 first@n=227 focus=交
  李相天 (木子木目一大) stuck=3/4 dupStuck=0 first@n=227 focus=李
  本相天 (木一木目一大) stuck=2/3 dupStuck=1 first@n=227 focus=本
  好相天 (女子木目一大) stuck=2/3 dupStuck=0 first@n=227 focus=女
  問相天 (門口木目一大) stuck=1/2 dupStuck=0 first@n=227 focus=口
  間相天 (門日木目一大) stuck=1/2 dupStuck=0 first@n=227 focus=間
  請相天 (言靑木目一大) stuck=1/2 dupStuck=0 first@n=227 focus=言
  相校天 (木目木交一大) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相李天 (木目木子一大) stuck=3/4 dupStuck=0 first@n=227 focus=目
  相本天 (木目木一一大) stuck=2/3 dupStuck=1 first@n=227 focus=目
  相好天 (木目女子一大) stuck=2/3 dupStuck=0 first@n=227 focus=目
  相問明 (木目門口日月) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相明問 (木目日月門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相星問 (木目日生門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  明相問 (日月木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=月
  星相問 (日生木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=生
  校相問 (木交木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=交
  李相問 (木子木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=李
  本相問 (木一木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=本
  好相問 (女子木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=女
  天相問 (一大木目門口) stuck=1/2 dupStuck=0 first@n=227 focus=大
  相校問 (木目木交門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相李問 (木目木子門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相本問 (木目木一門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相好問 (木目女子門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相天問 (木目一大門口) stuck=1/2 dupStuck=0 first@n=227 focus=目
  校相間 (木交木目門日) stuck=1/2 dupStuck=0 first@n=227 focus=交
  李相間 (木子木目門日) stuck=1/2 dupStuck=0 first@n=227 focus=李
  本相間 (木一木目門日) stuck=1/2 dupStuck=0 first@n=227 focus=本
  好相間 (女子木目門日) stuck=1/2 dupStuck=0 first@n=227 focus=女
  天相間 (一大木目門日) stuck=1/2 dupStuck=0 first@n=227 focus=大
  相校間 (木目木交門日) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相李間 (木目木子門日) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相本間 (木目木一門日) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相好間 (木目女子門日) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相天間 (木目一大門日) stuck=1/2 dupStuck=0 first@n=227 focus=目
  校相請 (木交木目言靑) stuck=1/2 dupStuck=0 first@n=227 focus=交
  李相請 (木子木目言靑) stuck=1/2 dupStuck=0 first@n=227 focus=李
  本相請 (木一木目言靑) stuck=1/2 dupStuck=0 first@n=227 focus=本
  好相請 (女子木目言靑) stuck=1/2 dupStuck=0 first@n=227 focus=女
  天相請 (一大木目言靑) stuck=1/2 dupStuck=0 first@n=227 focus=大
  相校請 (木目木交言靑) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相李請 (木目木子言靑) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相本請 (木目木一言靑) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相好請 (木目女子言靑) stuck=1/2 dupStuck=0 first@n=227 focus=目
  相天請 (木目一大言靑) stuck=1/2 dupStuck=0 first@n=227 focus=目
  聞明星 (門耳日月日生) stuck=2/3 dupStuck=0 first@n=301 focus=耳
  聞星明 (門耳日生日月) stuck=2/3 dupStuck=0 first@n=301 focus=耳
  聞林明 (門耳木木日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明林 (門耳日月木木) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星林 (門耳日生木木) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相明 (門耳木目日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明相 (門耳日月木目) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星相 (門耳日生木目) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞校明 (門耳木交日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明校 (門耳日月木交) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星校 (門耳日生木交) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相校 (門耳木目木交) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞李明 (門耳木子日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明李 (門耳日月木子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星李 (門耳日生木子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相李 (門耳木目木子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞校李 (門耳木交木子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞本明 (門耳木一日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明本 (門耳日月木一) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星本 (門耳日生木一) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相本 (門耳木目木一) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞校本 (門耳木交木一) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞李本 (門耳木子木一) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞好明 (門耳女子日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明好 (門耳日月女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星好 (門耳日生女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞林好 (門耳木木女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相好 (門耳木目女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞校好 (門耳木交女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞本好 (門耳木一女子) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞天明 (門耳一大日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明天 (門耳日月一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星天 (門耳日生一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞林天 (門耳木木一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞相天 (門耳木目一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞校天 (門耳木交一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞李天 (門耳木子一大) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞問明 (門耳門口日月) stuck=2/3 dupStuck=0 first@n=301 focus=耳
  聞明問 (門耳日月門口) stuck=2/3 dupStuck=0 first@n=301 focus=耳
  聞星問 (門耳日生門口) stuck=2/3 dupStuck=0 first@n=301 focus=耳
  明聞星 (日月門耳日生) stuck=2/3 dupStuck=0 first@n=301 focus=月
  星聞明 (日生門耳日月) stuck=2/3 dupStuck=0 first@n=301 focus=生
  林聞明 (木木門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=林
  相聞明 (木目門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校聞明 (木交門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李聞明 (木子門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=李
  本聞明 (木一門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=本
  好聞明 (女子門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天聞明 (一大門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=大
  問聞明 (門口門耳日月) stuck=2/3 dupStuck=0 first@n=301 focus=口
  間聞明 (門日門耳日月) stuck=1/2 dupStuck=1 first@n=301 focus=間
  請聞明 (言靑門耳日月) stuck=1/2 dupStuck=0 first@n=301 focus=言
  星明聞 (日生日月門耳) stuck=2/3 dupStuck=0 first@n=301 focus=生
  林明聞 (木木日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=林
  相明聞 (木目日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校明聞 (木交日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李明聞 (木子日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  本明聞 (木一日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  好明聞 (女子日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天明聞 (一大日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  問明聞 (門口日月門耳) stuck=2/3 dupStuck=0 first@n=301 focus=口
  間明聞 (門日日月門耳) stuck=1/2 dupStuck=1 first@n=301 focus=間
  請明聞 (言靑日月門耳) stuck=1/2 dupStuck=0 first@n=301 focus=言
  明星聞 (日月日生門耳) stuck=2/3 dupStuck=0 first@n=301 focus=月
  林星聞 (木木日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=林
  相星聞 (木目日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校星聞 (木交日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李星聞 (木子日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  本星聞 (木一日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  好星聞 (女子日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天星聞 (一大日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  問星聞 (門口日生門耳) stuck=2/3 dupStuck=0 first@n=301 focus=口
  間星聞 (門日日生門耳) stuck=1/2 dupStuck=1 first@n=301 focus=間
  請星聞 (言靑日生門耳) stuck=1/2 dupStuck=0 first@n=301 focus=言
  明林聞 (日月木木門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星林聞 (日生木木門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  好林聞 (女子木木門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天林聞 (一大木木門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  明相聞 (日月木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星相聞 (日生木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  校相聞 (木交木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李相聞 (木子木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  本相聞 (木一木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  好相聞 (女子木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天相聞 (一大木目門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  明校聞 (日月木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星校聞 (日生木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  相校聞 (木目木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  李校聞 (木子木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  本校聞 (木一木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  好校聞 (女子木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  天校聞 (一大木交門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  明李聞 (日月木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星李聞 (日生木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  相李聞 (木目木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校李聞 (木交木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  本李聞 (木一木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  天李聞 (一大木子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=大
  明本聞 (日月木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星本聞 (日生木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  相本聞 (木目木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校本聞 (木交木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李本聞 (木子木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  好本聞 (女子木一門耳) stuck=1/2 dupStuck=0 first@n=301 focus=女
  明好聞 (日月女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星好聞 (日生女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  林好聞 (木木女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=林
  相好聞 (木目女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校好聞 (木交女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  本好聞 (木一女子門耳) stuck=1/2 dupStuck=0 first@n=301 focus=本
  明天聞 (日月一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星天聞 (日生一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=生
  林天聞 (木木一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=林
  相天聞 (木目一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=目
  校天聞 (木交一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=交
  李天聞 (木子一大門耳) stuck=1/2 dupStuck=0 first@n=301 focus=李
  明問聞 (日月門口門耳) stuck=2/3 dupStuck=0 first@n=301 focus=月
  星問聞 (日生門口門耳) stuck=2/3 dupStuck=0 first@n=301 focus=生
  聞間明 (門耳門日日月) stuck=1/2 dupStuck=1 first@n=301 focus=耳
  聞明間 (門耳日月門日) stuck=1/2 dupStuck=1 first@n=301 focus=耳
  聞星間 (門耳日生門日) stuck=1/2 dupStuck=1 first@n=301 focus=耳
  明聞間 (日月門耳門日) stuck=1/2 dupStuck=1 first@n=301 focus=月
  星聞間 (日生門耳門日) stuck=1/2 dupStuck=1 first@n=301 focus=生
  聞請明 (門耳言靑日月) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞明請 (門耳日月言靑) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  聞星請 (門耳日生言靑) stuck=1/2 dupStuck=0 first@n=301 focus=耳
  明聞請 (日月門耳言靑) stuck=1/2 dupStuck=0 first@n=301 focus=月
  星聞請 (日生門耳言靑) stuck=1/2 dupStuck=0 first@n=301 focus=生
  鮮相校 (魚羊木目木交) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮相李 (魚羊木目木子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮校李 (魚羊木交木子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮相本 (魚羊木目木一) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮校本 (魚羊木交木一) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮李本 (魚羊木子木一) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮林好 (魚羊木木女子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮相好 (魚羊木目女子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮校好 (魚羊木交女子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮本好 (魚羊木一女子) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮林天 (魚羊木木一大) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮相天 (魚羊木目一大) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮校天 (魚羊木交一大) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮李天 (魚羊木子一大) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮問明 (魚羊門口日月) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮明問 (魚羊日月門口) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮星問 (魚羊日生門口) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮聞明 (魚羊門耳日月) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮明聞 (魚羊日月門耳) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  鮮星聞 (魚羊日生門耳) stuck=1/2 dupStuck=0 first@n=402 focus=羊
  問鮮明 (門口魚羊日月) stuck=1/2 dupStuck=0 first@n=402 focus=口
  聞鮮明 (門耳魚羊日月) stuck=1/2 dupStuck=0 first@n=402 focus=耳
  問明鮮 (門口日月魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=口
  聞明鮮 (門耳日月魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=耳
  問星鮮 (門口日生魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=口
  聞星鮮 (門耳日生魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=耳
  好林鮮 (女子木木魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=女
  天林鮮 (一大木木魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=大
  校相鮮 (木交木目魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=交
  李相鮮 (木子木目魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=李
  本相鮮 (木一木目魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=本
  好相鮮 (女子木目魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=女
  天相鮮 (一大木目魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=大
  相校鮮 (木目木交魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=目
  李校鮮 (木子木交魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=李
  本校鮮 (木一木交魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=本
  好校鮮 (女子木交魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=女
  天校鮮 (一大木交魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=大
  相李鮮 (木目木子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=目
  校李鮮 (木交木子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=交
  本李鮮 (木一木子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=本
  天李鮮 (一大木子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=大
  相本鮮 (木目木一魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=目
  校本鮮 (木交木一魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=交
  李本鮮 (木子木一魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=李
  好本鮮 (女子木一魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=女
  林好鮮 (木木女子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=林
  相好鮮 (木目女子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=目
  校好鮮 (木交女子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=交
  本好鮮 (木一女子魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=本
  林天鮮 (木木一大魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=林
  相天鮮 (木目一大魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=目
  校天鮮 (木交一大魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=交
  李天鮮 (木子一大魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=李
  明問鮮 (日月門口魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=月
  星問鮮 (日生門口魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=生
  明聞鮮 (日月門耳魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=月
  星聞鮮 (日生門耳魚羊) stuck=1/2 dupStuck=0 first@n=402 focus=生
  問鳴明 (門口口鳥日月) stuck=1/2 dupStuck=0 first@n=501 focus=口
  問鳴星 (門口口鳥日生) stuck=1/2 dupStuck=0 first@n=501 focus=口
  鳴相校 (口鳥木目木交) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相李 (口鳥木目木子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校李 (口鳥木交木子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相本 (口鳥木目木一) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校本 (口鳥木交木一) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴李本 (口鳥木子木一) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴林好 (口鳥木木女子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相好 (口鳥木目女子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校好 (口鳥木交女子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴本好 (口鳥木一女子) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴林天 (口鳥木木一大) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相天 (口鳥木目一大) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校天 (口鳥木交一大) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴李天 (口鳥木子一大) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴問明 (口鳥門口日月) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴明問 (口鳥日月門口) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴星問 (口鳥日生門口) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴聞明 (口鳥門耳日月) stuck=2/3 dupStuck=0 first@n=501 focus=鳥
  問鳴聞 (門口口鳥門耳) stuck=1/2 dupStuck=1 first@n=501 focus=口
  鳴明聞 (口鳥日月門耳) stuck=2/3 dupStuck=0 first@n=501 focus=鳥
  鳴星聞 (口鳥日生門耳) stuck=2/3 dupStuck=0 first@n=501 focus=鳥
  鳴林聞 (口鳥木木門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相聞 (口鳥木目門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校聞 (口鳥木交門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴李聞 (口鳥木子門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴本聞 (口鳥木一門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴好聞 (口鳥女子門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴天聞 (口鳥一大門耳) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴問聞 (口鳥門口門耳) stuck=1/2 dupStuck=1 first@n=501 focus=鳥
  鳴間明 (口鳥門日日月) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  問鳴間 (門口口鳥門日) stuck=1/2 dupStuck=1 first@n=501 focus=口
  鳴明間 (口鳥日月門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴星間 (口鳥日生門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴林間 (口鳥木木門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴相間 (口鳥木目門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴校間 (口鳥木交門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴李間 (口鳥木子門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴本間 (口鳥木一門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴好間 (口鳥女子門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴天間 (口鳥一大門日) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴問間 (口鳥門口門日) stuck=1/2 dupStuck=1 first@n=501 focus=鳥
  鳴聞間 (口鳥門耳門日) stuck=2/3 dupStuck=0 first@n=501 focus=鳥
  鳴聞請 (口鳥門耳言靑) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  鳴間請 (口鳥門日言靑) stuck=1/2 dupStuck=0 first@n=501 focus=鳥
  聞鳴明 (門耳口鳥日月) stuck=2/3 dupStuck=0 first@n=501 focus=耳
  間鳴明 (門日口鳥日月) stuck=1/2 dupStuck=0 first@n=501 focus=間
  問明鳴 (門口日月口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=問
  聞明鳴 (門耳日月口鳥) stuck=2/3 dupStuck=0 first@n=501 focus=耳
  間明鳴 (門日日月口鳥) stuck=1/2 dupStuck=0 first@n=501 focus=間
